"pedido_codigo","pedido_id","data_hora","origem","situacao","situacao_descricao","valor_total_pedido","rastreio_id","produto_id","produto_nome","produto_titulo","codigo_pai","derivacao_id","derivacao_codigo","derivacao_nome","categoria_id","categoria","quantidade","valor_unitario","valor_desconto","valor_item","valor_frete","link_produto"
"0012507822235","4379","2025-07-14 13:41:35-03","3","8","Entregue","0","4379","620","Cropped Feminino Iza ","Cropped Feminino Iza ","1812","3183","1812BRANCOGG","Branco - GG","3","Blusas","1","117.7","15.08","102.62","0","cropped-feminino-iza"
"0012507822235","4379","2025-07-14 13:41:35-03","3","8","Entregue","0","4379","845","Camisete Feminina Roseli","Camisete Feminina Roseli","1980","4222","1980G","G","45","Lançamentos","1","267.7","34.29","233.41","0","camisete-feminina-roseli"
"0012507578403","4380","2025-07-15 14:53:02-03","3","8","Entregue","0","4380","698","Calça Feminina Boot Cut Amazona","Calça Feminina Boot Cut Amazona","1892","3611","189236","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-amazona"
"0012507030452","4381","2025-07-15 18:46:50-03","1","8","Entregue","679.45","4381","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3792","191444","44","8","Calça","1","257.7","12.88","244.82","0","calca-feminina-boot-cut-paty"
"0012507030452","4381","2025-07-15 18:46:50-03","1","8","Entregue","679.45","4381","570","Casaco Feminino Soft Cute","Casaco Feminino soft cute","1756","2901","1756GGPRETO","Preto - GG","13","Jaqueta","1","257.7","12.88","244.82","0","casaco-feminino-soft-cute-1756"
"0012507030452","4381","2025-07-15 18:46:50-03","1","8","Entregue","679.45","4381","332","Poncho Feminino Campo a Fora","Poncho Feminino Campo a Fora","1565","1618","1565ROSE","Rose","39","Outlet","1","199.8","9.99","189.81","0","poncho-feminino-campo-a-fora"
"0012507439272","4382","2025-07-16 16:24:45-03","1","8","Entregue","257.7","4382","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3020","180842","42","8","Calça","1","257.7","0","257.7","0","calca-jeans-feminina-nobreza-cabana"
"0012507574800","4383","2025-07-17 12:44:38-03","3","8","Entregue","0","4383","415","Vestido Feminino Over Victorius","Vestido Feminino Over Victorius","1630","2128","1630MARROMGG","Marrom - GG","39","Outlet","1","83.85","0","83.85","0","vestido-feminino-over-victorius"
"0012507574800","4383","2025-07-17 12:44:38-03","3","8","Entregue","0","4383","684","Blusa  Feminina Tropilha","Blusa Feminina Tropilha","1875","3546","1875GG","GG","39","Outlet","1","175.4","0","175.4","0","blusa-feminina-tropilha"
"0012507574800","4383","2025-07-17 12:44:38-03","3","8","Entregue","0","4383","711","Jaqueta Feminina Softh Cut","Jaqueta Feminina Softh Cut","1888","3698","1888GGBRANCO","Branco - GG","39","Outlet","1","175.4","0","175.4","0","jaqueta-feminina-softh-cut"
"0012507078311","4384","2025-07-17 14:35:21-03","3","8","Entregue","187.82","4384","316","Body Feminino Realeza","Body Feminino Realeza","1541","1531","1541GG","GG","45","Lançamentos","1","197.7","9.88","187.82","0","body-feminino-realeza"
"0012507568137","4385","2025-07-17 14:48:40-03","3","8","Entregue","109.9","4385","368","Cropped  Grazi","Cropped  Grazi","1603","1860","1603G","G","39","Outlet","1","99.9","5","94.9","15","cropped-grazi"
"0012507929435","4386","2025-07-18 15:45:09-03","3","8","Entregue","0","4386","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012507596806","4387","2025-07-18 23:51:25-03","1","8","Entregue","303.75","4387","702","Calça Skinny Feminina Pampa","Calça Skinny Feminina Pampa","1903","3641","190340","40","8","Calça","1","257.7","25.77","231.93","0","calca-skinny-feminina-pampa"
"0012507596806","4387","2025-07-18 23:51:25-03","1","8","Entregue","303.75","4387","604","Regata Feminina Amália","Regata Feminina Amália","1802","3092","1802G","G","39","Outlet","1","79.8","7.98","71.82","0","regata-feminina-amalia"
"0012507523643","4388","2025-07-19 14:13:42-03","1","8","Entregue","157.7","4388","586","Body Térmico Feminino Cabana","Body Térmico Feminino Cabana","1785","2998","1785M","M","11","Body","1","157.7","0","157.7","0","body-termico-feminino-cabana"
"0012507973797","4389","2025-07-21 09:52:10-03","3","8","Entregue","244.82","4389","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3796","191436","36","8","Calça","1","257.7","12.88","244.82","0","calca-feminina-boot-cut-paty"
"0012507818916","4390","2025-07-21 10:23:18-03","3","8","Entregue","0","4390","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012507608891","4391","2025-07-21 11:33:34-03","3","8","Entregue","0","4391","708","Vestido Feminino Gabriella","Vestido Feminino Gabriella","1900","3682","1900M","M","20","Vestido","1","347.7","0","347.7","0","vestido-feminino-gabriella"
"0012507714823","4392","2025-07-21 14:13:16-03","3","8","Entregue","0","4392","886","Bombacha Feminina Lara","Bombacha Feminina Lara","2028","4369","202836","36","45","Lançamentos","1","297.7","0","297.7","0","bombacha-feminina-lara"
"0012507716821","4393","2025-07-21 16:00:29-03","3","8","Entregue","0","4393","711","Jaqueta Feminina Softh Cut","Jaqueta Feminina Softh Cut","1888","3699","1888MBRANCO","Branco - M","39","Outlet","1","175.4","0","175.4","0","jaqueta-feminina-softh-cut"
"0012507716821","4393","2025-07-21 16:00:29-03","3","8","Entregue","0","4393","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012507062497","4394","2025-07-23 10:23:57-03","1","2","Cancelado","139.86","4394","720","Moletom Feminino Andravida","Moletom Feminino Andravida","1909","3742","1909GG","GG","39","Outlet","1","155.4","15.54","139.86","0","moletom-feminino-andravida"
"0012507282694","4395","2025-07-23 16:12:23-03","3","8","Entregue","244.82","4395","957","Casaco Feminino Soft Maya","Casaco Feminino Soft Maya","2115","4620","2115P","P","45","Lançamentos","1","257.7","12.88","244.82","0","casaco-feminino-soft-maya"
"0012507189959","4396","2025-07-24 07:23:17-03","1","2","Cancelado","371.79","4396","969","Casaco Feminino Soft Danúbia","Casaco Feminino Soft Danúbia","2114","4684","2114M","M","45","Lançamentos","1","257.7","25.77","231.93","0","casaco-feminino-soft-danubia"
"0012507189959","4396","2025-07-24 07:23:17-03","1","2","Cancelado","371.79","4396","671","Jaqueta Feminina Bomber Paloma","Jaqueta Feminina Bomber Paloma","1864","3471","1864MROSE","Rose - M","39","Outlet","1","155.4","15.54","139.86","0","jaqueta-feminina-bomber-paloma"
"0012507101294","4397","2025-07-24 08:11:40-03","1","8","Entregue","453.84","4397","961","Body Feminino Núbia ML","Body Feminino Núbia ML","2119","4646","2119P","P","45","Lançamentos","1","197.7","0","197.7","18.3","body-feminino-nubia-ml"
"0012507101294","4397","2025-07-24 08:11:40-03","1","8","Entregue","453.84","4397","231","Calça Skinny Feminina Linhas Continuas","Calça Skinny Feminina Linhas Continuas","1485","1107","148534","34","8","Calça","1","217.7","0","217.7","20.14","calca-skinny-feminina-linhas-continuas"
"0012507373705","4398","2025-07-24 11:34:38-03","1","8","Entregue","231.93","4398","969","Casaco Feminino Soft Danúbia","Casaco Feminino Soft Danúbia","2114","4683","2114P","P","45","Lançamentos","1","257.7","25.77","231.93","0","casaco-feminino-soft-danubia"
"0012507571283","4399","2025-07-24 16:09:12-03","3","8","Entregue","0","4399","708","Vestido Feminino Gabriella","Vestido Feminino Gabriella","1900","3683","1900G","G","20","Vestido","1","347.7","0","347.7","0","vestido-feminino-gabriella"
"0012507274908","4400","2025-07-24 16:13:44-03","3","8","Entregue","0","4400","963","Moletom Feminino Cris","Moletom Feminino Cris","2111","4656","2111GG","GG","45","Lançamentos","1","217.7","0","217.7","0","moletom-feminino-cris"
"0012507903677","4401","2025-07-24 16:20:19-03","3","8","Entregue","650.6","4401","845","Camisete Feminina Roseli","Camisete Feminina Roseli","1980","4223","1980M","M","45","Lançamentos","1","267.7","0","267.7","0","camisete-feminina-roseli"
"0012507903677","4401","2025-07-24 16:20:19-03","3","8","Entregue","650.6","4401","239","Boné Cabana","Boné Cabana","1468","3821","1468Telha","Telha","28","Bonés","1","79.8","0","79.8","0","bone-cabana"
"0012507903677","4401","2025-07-24 16:20:19-03","3","8","Entregue","650.6","4401","593","Blusa Feminina Horse Cabana","Blusa Feminina Horse Cabana","1797","3041","1797G","G","48","Verão 2024","1","147.7","0","147.7","0","blusa-feminina-horse-cabana"
"0012507903677","4401","2025-07-24 16:20:19-03","3","8","Entregue","650.6","4401","710","Camisete Feminina Priscila","Camisete Feminina Priscila","1907","3691","1907M","M","39","Outlet","1","155.4","0","155.4","0","camisete-feminina-priscila"
"0012507868092","4402","2025-07-25 07:55:53-03","3","8","Entregue","0","4402","830","Pulseira Feminina Cabana","Pulseira Feminina Cabana","2011","4179","2011U","Único","45","Lançamentos","1","99.9","0","99.9","0","pulseira-feminina-cabana-unico"
"0012507411775","4403","2025-07-25 10:15:36-03","1","8","Entregue","235.13","4403","672","Vestido Feminino  Love Horses","Vestido Feminino Love Horses","1865","3482","1865GGPINK","Pink - GG","39","Outlet","1","99.8","4.99","94.81","0","vestido-feminino-love-horses"
"0012507411775","4403","2025-07-25 10:15:36-03","1","8","Entregue","235.13","4403","625","Blusa Feminina Beatriz","Blusa Feminina Beatriz","1840","3204","1840GG","GG","3","Blusas","1","147.7","7.38","140.32","0","blusa-feminina-beatriz"
"0012507129448","4404","2025-07-25 15:32:32-03","3","8","Entregue","155.4","4404","710","Camisete Feminina Priscila","Camisete Feminina Priscila","1907","3693","1907GG","GG","39","Outlet","1","155.4","0","155.4","0","camisete-feminina-priscila"
"0012507589356","4405","2025-07-27 22:58:22-03","1","8","Entregue","544.86","4405","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012507589356","4405","2025-07-27 22:58:22-03","1","8","Entregue","544.86","4405","576","Jaqueta Feminina Maxi Ônix","Jaqueta Feminina Max Ônix","1780","2925","1780P","P","46","Mais Vendidos","1","317.7","31.77","285.93","0","jaqueta-feminina-max-onix"
"0012507443739","4406","2025-07-28 11:45:22-03","1","8","Entregue","287.7","4406","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012507952320","4407","2025-07-28 21:03:38-03","1","8","Entregue","257.7","4407","969","Casaco Feminino Soft Danúbia","Casaco Feminino Soft Danúbia","2114","4684","2114M","M","45","Lançamentos","1","257.7","0","257.7","0","casaco-feminino-soft-danubia"
"0012507642008","4408","2025-07-29 00:01:15-03","1","8","Entregue","290.14","4408","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","28.77","258.93","31.21","calca-feminina-boot-cut-corcel"
"0012507328535","4409","2025-07-29 16:30:12-03","1","8","Entregue","258.93","4409","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012507481040","4410","2025-07-29 20:51:24-03","1","2","Cancelado","330.32","4410","438","Vestido Feminino Tropilha","Vestido Feminino Tropilha","1654","2236","1654G","G","46","Mais Vendidos","1","347.7","17.38","330.32","0","vestido-feminino-tropilha"
"0012507143832","4411","2025-07-30 11:14:24-03","3","8","Entregue","147.63","4411","710","Camisete Feminina Priscila","Camisete Feminina Priscila","1907","3691","1907M","M","39","Outlet","1","155.4","7.77","147.63","0","camisete-feminina-priscila"
"0012507818011","4412","2025-07-30 12:37:51-03","1","8","Entregue","368.23","4412","907","Pulseira Feminina Bridão Cabana","Pulseira Feminina Bridão Cabana","2071","4443","2071U","Único","29","Semi-Jóias","1","99.9","4.99","94.91","0","pulseira-feminina-bridao-cabana-2071u"
"0012507818011","4412","2025-07-30 12:37:51-03","1","8","Entregue","368.23","4412","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012507604727","4413","2025-07-30 13:39:28-03","1","8","Entregue","93.39","4413","624","Cropped Feminino Mariana","Cropped Feminino Mariana","1811","3196","1811P","P","39","Outlet","1","79.8","3.99","75.81","17.58","cropped-feminino-mariana"
"0012507926019","4414","2025-07-30 14:51:12-03","3","8","Entregue","0","4414","927","Body Feminino Juliana","Body Feminino Juliana","2086","4529","2086M","M","45","Lançamentos","1","197.7","9.88","187.82","0","body-feminino-juliana"
"0012507406761","4415","2025-07-31 12:15:18-03","3","8","Entregue","273.32","4415","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012507950533","4416","2025-07-31 20:49:02-03","1","8","Entregue","257.7","4416","969","Casaco Feminino Soft Danúbia","Casaco Feminino Soft Danúbia","2114","4684","2114M","M","45","Lançamentos","1","257.7","0","257.7","0","casaco-feminino-soft-danubia"
"0012508945457","4417","2025-08-01 00:25:12-03","1","8","Entregue","273.32","4417","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012508242207","4418","2025-08-01 10:38:17-03","3","8","Entregue","0","4418","570","Casaco Feminino Soft Cute","Casaco Feminino soft cute","1756","2898","1756PPRETO","Preto - P","13","Jaqueta","1","257.7","0","257.7","0","casaco-feminino-soft-cute-1756"
"0012508242207","4418","2025-08-01 10:38:17-03","3","8","Entregue","0","4418","968","Casaco Feminino Soft Clara","Casaco Feminino Soft Clara","2124","4680","2124G","G","45","Lançamentos","1","287.7","0","287.7","0","casaco-feminino-soft-clara"
"0012508411948","4419","2025-08-01 11:33:44-03","1","8","Entregue","231.93","4419","956","Casaco Feminino Soft Laís","Casaco Feminino Soft Laís","2113","4615","2113P","P","45","Lançamentos","1","257.7","25.77","231.93","0","casaco-soft-lais"
"0012508338777","4420","2025-08-01 11:53:06-03","1","8","Entregue","317.7","4420","576","Jaqueta Feminina Maxi Ônix","Jaqueta Feminina Max Ônix","1780","2927","1780G","G","46","Mais Vendidos","1","317.7","0","317.7","0","jaqueta-feminina-max-onix"
"0012508792734","4421","2025-08-01 12:50:03-03","1","8","Entregue","155.4","4421","732","Casaco Ted Feminino Rose","Casaco Ted Feminino Rose","1915","3808","1915GG","GG","39","Outlet","1","155.4","0","155.4","0","casaco-ted-feminino-rose"
"0012508565990","4422","2025-08-01 15:18:27-03","1","8","Entregue","258.93","4422","968","Casaco Feminino Soft Clara","Casaco Feminino Soft Clara","2124","4680","2124G","G","45","Lançamentos","1","287.7","28.77","258.93","0","casaco-feminino-soft-clara"
"0012508691329","4423","2025-08-02 11:29:53-03","1","17","Devolvido","179.82","4423","44","Calça Feminina Boot Cut Pandora","Calça Feminina Boot Cut Pandora","1406","74","140636","36","39","Outlet","1","199.8","19.98","179.82","0","calca-feminina-boot-cut-pandora"
"0012508245425","4424","2025-08-02 21:49:21-03","1","8","Entregue","157.86","4424","711","Jaqueta Feminina Softh Cut","Jaqueta Feminina Softh Cut","1888","3697","1888GBRANCO","Branco - G","39","Outlet","1","175.4","17.54","157.86","0","jaqueta-feminina-softh-cut"
"0012508670055","4425","2025-08-03 08:20:12-03","1","8","Entregue","546.64","4425","968","Casaco Feminino Soft Clara","Casaco Feminino Soft Clara","2124","4679","2124M","M","45","Lançamentos","1","287.7","14.38","273.32","0","casaco-feminino-soft-clara"
"0012508670055","4425","2025-08-03 08:20:12-03","1","8","Entregue","546.64","4425","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012508929660","4426","2025-08-03 10:00:00-03","1","8","Entregue","605.4","4426","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012508929660","4426","2025-08-03 10:00:00-03","1","8","Entregue","605.4","4426","576","Jaqueta Feminina Maxi Ônix","Jaqueta Feminina Max Ônix","1780","2927","1780G","G","46","Mais Vendidos","1","317.7","0","317.7","0","jaqueta-feminina-max-onix"
"0012508184375","4427","2025-08-03 11:10:54-03","1","8","Entregue","517.86","4427","968","Casaco Feminino Soft Clara","Casaco Feminino Soft Clara","2124","4679","2124M","M","45","Lançamentos","1","287.7","28.77","258.93","0","casaco-feminino-soft-clara"
"0012508184375","4427","2025-08-03 11:10:54-03","1","8","Entregue","517.86","4427","973","Casaco Feminino Soft Alongado Ayla","Casaco Feminino Soft Alongado Ayla","2097","4699","2097G","G","45","Lançamentos","1","287.7","28.77","258.93","0","casaco-feminino-soft-alongado-ayla-2097"
"0012508980960","4428","2025-08-03 11:28:32-03","1","8","Entregue","244.82","4428","168","Calça Jeans Feminina Boot Cut Morgan ","Calça Jeans Feminina Boot Cut Morgan ","1260","674","126036","36","8","Calça","1","257.7","12.88","244.82","0","calca-jeans-feminina-boot-cut-morgan"
"0012508097186","4429","2025-08-03 21:17:34-03","1","8","Entregue","273.32","4429","968","Casaco Feminino Soft Clara","Casaco Feminino Soft Clara","2124","4681","2124GG","GG","45","Lançamentos","1","287.7","14.38","273.32","0","casaco-feminino-soft-clara"
"0012508996996","4430","2025-08-04 10:50:57-03","1","8","Entregue","235.32","4430","244","Camisete Feminina Gateado","Camisete Feminina Gateado","1498","1244","1498P","P","46","Mais Vendidos","1","247.7","12.38","235.32","0","camisete-feminina-gateado"
"0012508887412","4431","2025-08-04 14:18:11-03","3","8","Entregue","245.98","4431","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","41.72","245.98","0","calca-feminina-boot-cut-corcel"
"0012508442316","4432","2025-08-06 00:53:55-03","1","8","Entregue","244.82","4432","969","Casaco Feminino Soft Danúbia","Casaco Feminino Soft Danúbia","2114","4685","2114G","G","45","Lançamentos","1","257.7","12.88","244.82","0","casaco-feminino-soft-danubia"
